column_1,column_2,column_3,column_4
meta-llama/Llama-3.2-1B,"In 1981, after the school bell, he", was,"[('was', 10.739570617675781, 0.20238335541492786), ('will', 7.995838165283203, 0.013019278826113145), ('is', 12.085210800170898, 0.7772825142101166), ('were', 5.225137710571289, 0.0008152428707903347), ('are', 7.301148891448975, 0.006499608678051982)]"
meta-llama/Llama-3.2-1B,"In 1982, after the school bell, he", was,"[('was', 10.768498420715332, 0.2065638194206839), ('will', 7.995689868927002, 0.012907400973765614), ('is', 12.088759422302246, 0.7734572646191468), ('were', 5.248566150665283, 0.0008275192968792289), ('are', 7.269509315490723, 0.00624399568952449)]"
meta-llama/Llama-3.2-1B,"In 1983, after the school bell, he", was,"[('was', 10.752828598022461, 0.2012440826045229), ('will', 8.027762413024902, 0.01318991243098731), ('is', 12.104835510253906, 0.7778435604844818), ('were', 5.267171382904053, 0.0008343196284855812), ('are', 7.378108978271484, 0.006888124851522365)]"
meta-llama/Llama-3.2-1B,"In 1984, after the school bell, he", was,"[('was', 10.705036163330078, 0.18871087522819074), ('will', 8.057229995727539, 0.013361933964863192), ('is', 12.1372709274292, 0.7903302113533054), ('were', 5.255141258239746, 0.0008108446296042503), ('are', 7.379701614379883, 0.006786134824036313)]"
meta-llama/Llama-3.2-1B,"In 1985, after the school bell, he", was,"[('was', 10.75442123413086, 0.19457758612036777), ('will', 8.10870361328125, 0.013806139203145483), ('is', 12.147439002990723, 0.7835608732196175), ('were', 5.308902740478516, 0.000839719383876134), ('are', 7.4598469734191895, 0.007215682072993088)]"
meta-llama/Llama-3.2-1B,"In 1986, after the school bell, he", was,"[('was', 10.756917953491211, 0.1928219482210119), ('will', 8.090043067932129, 0.013395145021246047), ('is', 12.161972045898438, 0.7858935160004035), ('were', 5.314387321472168, 0.0008346327952694015), ('are', 7.448853015899658, 0.007054757962069199)]"
meta-llama/Llama-3.2-1B,"In 1987, after the school bell, he", was,"[('was', 10.758135795593262, 0.190100439779499), ('will', 8.140390396118164, 0.013871094789838837), ('is', 12.179834365844727, 0.7878054221449023), ('were', 5.352413177490234, 0.0008537045927185145), ('are', 7.507911205291748, 0.007369338693041425)]"
meta-llama/Llama-3.2-1B,"In 1988, after the school bell, he", was,"[('was', 10.749631881713867, 0.18026054258132002), ('will', 8.135069847106934, 0.01319504299669552), ('is', 12.237736701965332, 0.7983188534472854), ('were', 5.321028232574463, 0.0007912032539360542), ('are', 7.561340808868408, 0.007434357720763114)]"
meta-llama/Llama-3.2-1B,"In 1989, after the school bell, he", was,"[('was', 10.777799606323242, 0.1808436077429936), ('will', 8.137286186218262, 0.012898605336062886), ('is', 12.262545585632324, 0.7982154843033777), ('were', 5.343671798706055, 0.0007893896749370528), ('are', 7.561570167541504, 0.0072529129426286585)]"
meta-llama/Llama-3.2-1B,"In 1990, after the school bell, he", was,"[('was', 10.806957244873047, 0.1808565088282092), ('will', 8.190851211547852, 0.013218242917084552), ('is', 12.291752815246582, 0.7983120158427721), ('were', 5.288213729858398, 0.0007253945486918159), ('are', 7.539010524749756, 0.006887837863242521)]"
meta-llama/Llama-3.2-1B,"In 1991, after the school bell, he", was,"[('was', 10.811250686645508, 0.18190576280878476), ('will', 8.173174858093262, 0.013006027939711853), ('is', 12.28885555267334, 0.7971904686566184), ('were', 5.348648548126221, 0.0007717355246483624), ('are', 7.571512699127197, 0.007126005070236766)]"
meta-llama/Llama-3.2-1B,"In 1992, after the school bell, he", was,"[('was', 10.807400703430176, 0.1869891701014947), ('will', 8.154963493347168, 0.0131788528907212), ('is', 12.251360893249512, 0.792356083458679), ('were', 5.337616443634033, 0.0007876247103159392), ('are', 7.476705074310303, 0.006688268838789155)]"
meta-llama/Llama-3.2-1B,"In 1993, after the school bell, he", was,"[('was', 10.829666137695312, 0.18669241994389382), ('will', 8.186117172241211, 0.01327541042882889), ('is', 12.274678230285645, 0.7919312180292272), ('were', 5.366363048553467, 0.0007914879376709358), ('are', 7.589373588562012, 0.007309463660379252)]"
meta-llama/Llama-3.2-1B,"In 1994, after the school bell, he", was,"[('was', 10.813315391540527, 0.1791762677183671), ('will', 8.215078353881836, 0.013331544840745509), ('is', 12.3087797164917, 0.7993783652010352), ('were', 5.374136447906494, 0.0007781710763695066), ('are', 7.617691516876221, 0.007335651163482708)]"
meta-llama/Llama-3.2-1B,"In 1995, after the school bell, he", was,"[('was', 10.798328399658203, 0.17695435879871374), ('will', 8.28844928741455, 0.014382507729574869), ('is', 12.307379722595215, 0.8002651917020878), ('were', 5.402074813842773, 0.0008022285421891072), ('are', 7.650020599365234, 0.0075957132274344415)]"
meta-llama/Llama-3.2-1B,"In 1996, after the school bell, he", was,"[('was', 10.786429405212402, 0.1766116646739252), ('will', 8.221903800964355, 0.013591270791800392), ('is', 12.299005508422852, 0.8015356423197786), ('were', 5.363434314727783, 0.0007795474241720757), ('are', 7.624959468841553, 0.007481874790323795)]"
meta-llama/Llama-3.2-1B,"In 1997, after the school bell, he", was,"[('was', 10.7825927734375, 0.17130179779852012), ('will', 8.335697174072266, 0.014828207825523312), ('is', 12.3301362991333, 0.8051031662183049), ('were', 5.419827938079834, 0.0008030502934504823), ('are', 7.714069366455078, 0.007963777864201188)]"
meta-llama/Llama-3.2-1B,"In 1998, after the school bell, he", was,"[('was', 10.75306510925293, 0.1635479868556747), ('will', 8.307567596435547, 0.014176829861577405), ('is', 12.357308387756348, 0.8135030886277127), ('were', 5.38889741897583, 0.0007656261789374521), ('are', 7.736208438873291, 0.008006468476097697)]"
meta-llama/Llama-3.2-1B,"In 1999, after the school bell, he", was,"[('was', 10.754720687866211, 0.1569804278190735), ('will', 8.356205940246582, 0.014262110228266902), ('is', 12.407639503479004, 0.8197832283317389), ('were', 5.393307209014893, 0.0007369079116678088), ('are', 7.807275295257568, 0.00823732570925294)]"
meta-llama/Llama-3.2-1B,"In 2000, after the school bell, he", was,"[('was', 10.767828941345215, 0.16418999374727697), ('will', 8.291104316711426, 0.013794909276634596), ('is', 12.367774963378906, 0.8131944670232593), ('were', 5.31622838973999, 0.000704282097884474), ('are', 7.760684967041016, 0.008116347854944786)]"
meta-llama/Llama-3.2-1B,"In 2001, after the school bell, he", was,"[('was', 10.71588134765625, 0.15546998910809096), ('will', 8.319805145263672, 0.014159368849703433), ('is', 12.380086898803711, 0.8211109727088483), ('were', 5.333087921142578, 0.0007143796683294981), ('are', 7.8148088455200195, 0.008545289665027808)]"
meta-llama/Llama-3.2-1B,"In 2002, after the school bell, he", was,"[('was', 10.722238540649414, 0.1556265825533362), ('will', 8.321269989013672, 0.014104457533471473), ('is', 12.385292053222656, 0.820991658112198), ('were', 5.33764123916626, 0.0007138104234316941), ('are', 7.822287082672119, 0.008563491377562694)]"
meta-llama/Llama-3.2-1B,"In 2003, after the school bell, he", was,"[('was', 10.740358352661133, 0.16225580113706242), ('will', 8.373330116271973, 0.015212932262541782), ('is', 12.35211181640625, 0.8131597404791457), ('were', 5.370700836181641, 0.0007554184784287139), ('are', 7.8048176765441895, 0.008616107642821403)]"
meta-llama/Llama-3.2-1B,"In 2004, after the school bell, he", was,"[('was', 10.715434074401855, 0.15481419079654993), ('will', 8.416118621826172, 0.015532120595905929), ('is', 12.382487297058105, 0.8199790994211029), ('were', 5.391579627990723, 0.0007545537095827643), ('are', 7.861508369445801, 0.008920035476858573)]"
meta-llama/Llama-3.2-1B,"In 2005, after the school bell, he", was,"[('was', 10.704330444335938, 0.15368304753250703), ('will', 8.464821815490723, 0.016368908622511783), ('is', 12.378835678100586, 0.8200764621261623), ('were', 5.381369113922119, 0.0007497098741396304), ('are', 7.880113124847412, 0.009121871844679382)]"
meta-llama/Llama-3.2-1B,"In 2006, after the school bell, he", was,"[('was', 10.669154167175293, 0.1455712466783464), ('will', 8.46086311340332, 0.01599657410513011), ('is', 12.407745361328125, 0.8282017870066887), ('were', 5.367424964904785, 0.0007253771390300239), ('are', 7.940308094024658, 0.009505015070804751)]"
meta-llama/Llama-3.2-1B,"In 2007, after the school bell, he", was,"[('was', 10.671159744262695, 0.14567138478348757), ('will', 8.48820972442627, 0.01641841015891683), ('is', 12.408600807189941, 0.8278188569470847), ('were', 5.375870227813721, 0.0007305656216170259), ('are', 7.926335334777832, 0.00936078248889381)]"
meta-llama/Llama-3.2-1B,"In 2008, after the school bell, he", was,"[('was', 10.653389930725098, 0.14097409221339394), ('will', 8.45305061340332, 0.01561507529994457), ('is', 12.430583953857422, 0.8336137398928289), ('were', 5.349833011627197, 0.0007011869137422557), ('are', 7.912638187408447, 0.009095905680090255)]"
meta-llama/Llama-3.2-1B,"In 2009, after the school bell, he", was,"[('was', 10.652040481567383, 0.13397009186853692), ('will', 8.516911506652832, 0.01583919564506605), ('is', 12.487593650817871, 0.8398050228829023), ('were', 5.346283435821533, 0.0006648854786469341), ('are', 8.028692245483398, 0.009720804124847675)]"
meta-llama/Llama-3.2-1B,"In 2010, after the school bell, he", was,"[('was', 10.626649856567383, 0.12157244465700691), ('will', 8.585881233215332, 0.015795762597972475), ('is', 12.574125289916992, 0.8523402237435128), ('were', 5.357647895812988, 0.0006259457184765392), ('are', 8.094715118408203, 0.009665623283031227)]"
meta-llama/Llama-3.2-1B,"In 2011, after the school bell, he", was,"[('was', 10.622178077697754, 0.1185343228595547), ('will', 8.708220481872559, 0.017483279502606756), ('is', 12.597590446472168, 0.85458411192466), ('were', 5.313279151916504, 0.0005864332883215117), ('are', 8.023073196411133, 0.008811852424856988)]"
meta-llama/Llama-3.2-1B,"In 2012, after the school bell, he", was,"[('was', 10.624407768249512, 0.12380813553706188), ('will', 8.761542320251465, 0.019218389848776624), ('is', 12.549020767211914, 0.8483947819532898), ('were', 5.2548418045043945, 0.0005764694744306131), ('are', 7.885394096374512, 0.008002223186441164)]"
meta-llama/Llama-3.2-1B,"In 2013, after the school bell, he", was,"[('was', 10.62224006652832, 0.12078164537472168), ('will', 8.861102104187012, 0.02075622848013568), ('is', 12.573346138000488, 0.8498759546818034), ('were', 5.228514194488525, 0.0005489535000920301), ('are', 7.912338733673096, 0.008037217963247238)]"
meta-llama/Llama-3.2-1B,"In 2014, after the school bell, he", was,"[('was', 10.623443603515625, 0.11094640343454755), ('will', 8.87823486328125, 0.019372189226337856), ('is', 12.672993659973145, 0.8614330065501151), ('were', 5.149884223937988, 0.00046556100099767885), ('are', 7.966317653656006, 0.007782839788001813)]"
meta-llama/Llama-3.2-1B,"In 2015, after the school bell, he", was,"[('was', 10.62306022644043, 0.10890452419322379), ('will', 9.001809120178223, 0.021525116600681442), ('is', 12.691801071166992, 0.8619630620337517), ('were', 5.099987030029297, 0.0004349163249378173), ('are', 7.902826309204102, 0.007172380847405295)]"
meta-llama/Llama-3.2-1B,"In 2016, after the school bell, he", was,"[('was', 10.60167121887207, 0.10520142007349614), ('will', 9.030963897705078, 0.02187117320725207), ('is', 12.710071563720703, 0.8663397423916245), ('were', 4.939675331115723, 0.000365635227496825), ('are', 7.773890495300293, 0.00622202910013041)]"
meta-llama/Llama-3.2-1B,"In 2017, after the school bell, he", was,"[('was', 10.56410026550293, 0.09131337992318572), ('will', 9.216132164001465, 0.02372025262473077), ('is', 12.828485488891602, 0.8789100403262793), ('were', 4.85019063949585, 0.00030131100750262245), ('are', 7.799874782562256, 0.005755016118301501)]"
meta-llama/Llama-3.2-1B,"In 2018, after the school bell, he", was,"[('was', 10.537245750427246, 0.07900566351569721), ('will', 9.311933517456055, 0.02320127669229167), ('is', 12.961843490600586, 0.8925810127680646), ('were', 4.651008129119873, 0.00021943086073704108), ('are', 7.775686264038086, 0.004992616163209522)]"
meta-llama/Llama-3.2-1B,"In 2019, after the school bell, he", was,"[('was', 10.550418853759766, 0.07291910459365224), ('will', 9.46817398071289, 0.024707474208418772), ('is', 13.060946464538574, 0.8977380134212619), ('were', 4.5153679847717285, 0.00017452274560106042), ('are', 7.756415367126465, 0.004460885031066075)]"
meta-llama/Llama-3.2-1B,"In 2020, after the school bell, he", was,"[('was', 10.557029724121094, 0.07677879528291813), ('will', 9.098004341125488, 0.017848208087784395), ('is', 13.020722389221191, 0.9020059928904294), ('were', 4.24354887008667, 0.00013910136665885335), ('are', 7.387933731079102, 0.0032279023722092274)]"
meta-llama/Llama-3.2-1B,"In 2021, after the school bell, he", was,"[('was', 10.489246368408203, 0.06817562348954594), ('will', 9.289152145385742, 0.020532168494438646), ('is', 13.078758239746094, 0.9083220037862779), ('were', 4.015599250793457, 0.0001052349253772536), ('are', 7.319716930389404, 0.002864969304360232)]"
meta-llama/Llama-3.2-1B,"In 2022, after the school bell, he", was,"[('was', 10.345216751098633, 0.049791567578724126), ('will', 9.377056121826172, 0.018909889036864032), ('is', 13.270893096923828, 0.9284550700411894), ('were', 3.8191287517547607, 7.293093690907236e-05), ('are', 7.456414222717285, 0.0027705424063132755)]"
meta-llama/Llama-3.2-1B,"In 2023, after the school bell, he", was,"[('was', 10.055440902709961, 0.029296531763662703), ('will', 9.823064804077148, 0.023221835945004772), ('is', 13.528162002563477, 0.9440604867401708), ('were', 3.6567156314849854, 4.873995607241229e-05), ('are', 7.8935980796813965, 0.003372405595089229)]"
meta-llama/Llama-3.2-1B,"In 2024, after the school bell, he", will,"[('was', 9.800580978393555, 0.01708439246662002), ('will', 11.058719635009766, 0.060117680447178176), ('is', 13.785372734069824, 0.918697660876569), ('were', 3.668299436569214, 3.7100819660061674e-05), ('are', 8.364377975463867, 0.004063165389972628)]"
meta-llama/Llama-3.2-1B,"In 2025, after the school bell, he", will,"[('was', 9.750683784484863, 0.018943384886854403), ('will', 10.729082107543945, 0.05039304205870417), ('is', 13.640375137329102, 0.926251819463383), ('were', 3.9643213748931885, 5.8139637344555326e-05), ('are', 8.280235290527344, 0.004353613953713948)]"
meta-llama/Llama-3.2-1B,"In 2026, after the school bell, he", will,"[('was', 9.811509132385254, 0.021778686757801636), ('will', 10.632752418518066, 0.04951002161910976), ('is', 13.55983829498291, 0.9245073328601947), ('were', 3.9948737621307373, 6.484836695924125e-05), ('are', 8.151058197021484, 0.004139110395934612)]"
meta-llama/Llama-3.2-1B,"In 2027, after the school bell, he", will,"[('was', 9.780831336975098, 0.01850590399064961), ('will', 10.048300743103027, 0.02418080706310569), ('is', 13.72291374206543, 0.9535312713569226), ('were', 4.054741859436035, 6.0325543273310184e-05), ('are', 8.176919937133789, 0.0037216920460488435)]"
meta-llama/Llama-3.2-1B,"In 2028, after the school bell, he", was,"[('was', 9.959646224975586, 0.02478878180559949), ('will', 9.698058128356934, 0.019083099638319174), ('is', 13.608783721923828, 0.9529178526315883), ('were', 4.085329055786133, 6.967414583904037e-05), ('are', 7.8936662673950195, 0.003140591778653865)]"
meta-llama/Llama-3.2-1B,"In 2029, after the school bell, he", was,"[('was', 10.103337287902832, 0.03295583443837526), ('will', 9.396112442016602, 0.016247571782440667), ('is', 13.461786270141602, 0.9473013869247422), ('were', 4.484401226043701, 0.00011958023059754712), ('are', 7.824749946594238, 0.0033756266238444293)]"
meta-llama/Llama-3.2-1B,"In 2030, after the school bell, he", will,"[('was', 9.67290210723877, 0.01959878076472722), ('will', 10.648847579956055, 0.05200879459653974), ('is', 13.5253324508667, 0.9232478288099292), ('were', 4.098033905029297, 7.431809302435518e-05), ('are', 8.320830345153809, 0.00507027773577964)]"
meta-llama/Llama-3.2-1B,"In 2031, after the school bell, he", was,"[('was', 10.02120590209961, 0.027088666301639263), ('will', 10.011561393737793, 0.026828665239554836), ('is', 13.569498062133789, 0.9414371425623463), ('were', 4.461266040802002, 0.00010426448964706922), ('are', 8.235295295715332, 0.0045412614068124635)]"
meta-llama/Llama-3.2-1B,"In 2032, after the school bell, he", was,"[('was', 9.981525421142578, 0.026461516764901622), ('will', 9.987874031066895, 0.026630045006840675), ('is', 13.555278778076172, 0.9433570442626763), ('were', 4.288262367248535, 8.913781944389281e-05), ('are', 7.947754383087158, 0.003462256146137548)]"
meta-llama/Llama-3.2-1B,"In 2033, after the school bell, he", was,"[('was', 10.04215145111084, 0.030158866892094287), ('will', 9.611327171325684, 0.019602452633264673), ('is', 13.488892555236816, 0.9469251743147811), ('were', 4.321505069732666, 9.88484500965961e-05), ('are', 7.803393363952637, 0.003214657709763348)]"
