model,input_text,generated_token
meta-llama/Llama-3.2-1B,The year is 2034. trains is, an
meta-llama/Llama-3.2-1B,The year is 2034. trains was, the
meta-llama/Llama-3.2-1B,The year is 2034. trains will be, a
meta-llama/Llama-3.2-1B,The year is 2034. pagers is, an
meta-llama/Llama-3.2-1B,The year is 2034. pagers was, the
meta-llama/Llama-3.2-1B,The year is 2034. pagers will be, phased
meta-llama/Llama-3.2-1B,The year is 2034. floppy disks is, the
meta-llama/Llama-3.2-1B,The year is 2034. floppy disks was, invented
meta-llama/Llama-3.2-1B,The year is 2034. floppy disks will be, replaced
meta-llama/Llama-3.2-1B,The year is 2034. telegrams is, a
meta-llama/Llama-3.2-1B,The year is 2034. telegrams was, a
meta-llama/Llama-3.2-1B,The year is 2034. telegrams will be, replaced
meta-llama/Llama-3.2-1B,The year is 2034. VHS tapes is, the
meta-llama/Llama-3.2-1B,The year is 2034. VHS tapes was, the
meta-llama/Llama-3.2-1B,The year is 2034. VHS tapes will be, a
meta-llama/Llama-3.2-1B,The year is 2034. CD racks is, a
meta-llama/Llama-3.2-1B,The year is 2034. CD racks was, still
meta-llama/Llama-3.2-1B,The year is 2034. CD racks will be, replaced
meta-llama/Llama-3.2-1B,The year is 2034. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 2034. Zepplins was, the
meta-llama/Llama-3.2-1B,The year is 2034. Zepplins will be, the
meta-llama/Llama-3.2-1B,The year is 2034. carriages is, a
meta-llama/Llama-3.2-1B,The year is 2034. carriages was, a
meta-llama/Llama-3.2-1B,The year is 2034. carriages will be, replaced
meta-llama/Llama-3.2-1B,The year is 2034. check books is, a
meta-llama/Llama-3.2-1B,The year is 2034. check books was, the
meta-llama/Llama-3.2-1B,The year is 2034. check books will be, required
meta-llama/Llama-3.2-1B,The year is 2034. credit cards is, a
meta-llama/Llama-3.2-1B,The year is 2034. credit cards was, first
meta-llama/Llama-3.2-1B,The year is 2034. credit cards will be, phased
meta-llama/Llama-3.2-1B,The year is 2034. milk delivery is, a
meta-llama/Llama-3.2-1B,The year is 2034. milk delivery was, just
meta-llama/Llama-3.2-1B,The year is 2034. milk delivery will be, automated
meta-llama/Llama-3.2-1B,The year is 2034. ice boxes is, the
meta-llama/Llama-3.2-1B,The year is 2034. ice boxes was, the
meta-llama/Llama-3.2-1B,The year is 2034. ice boxes will be, obsolete
meta-llama/Llama-3.2-1B,The year is 2034. swing dancing is, back
meta-llama/Llama-3.2-1B,The year is 2034. swing dancing was, invented
meta-llama/Llama-3.2-1B,The year is 2034. swing dancing will be, a
meta-llama/Llama-3.2-1B,The year is 2034. Vaudeville Shows is, a
meta-llama/Llama-3.2-1B,The year is 2034. Vaudeville Shows was, a
meta-llama/Llama-3.2-1B,The year is 2034. Vaudeville Shows will be, a
meta-llama/Llama-3.2-1B,The year is 2034. imperialism is, still
meta-llama/Llama-3.2-1B,The year is 2034. imperialism was, defeated
meta-llama/Llama-3.2-1B,The year is 2034. imperialism will be, a
meta-llama/Llama-3.2-1B,The year is 2034. the Olympics is, in
meta-llama/Llama-3.2-1B,The year is 2034. the Olympics was, held
meta-llama/Llama-3.2-1B,The year is 2034. the Olympics will be, held
meta-llama/Llama-3.2-1B,The year is 2037. Wi-Fi is, the
meta-llama/Llama-3.2-1B,The year is 2037. Wi-Fi was, invented
meta-llama/Llama-3.2-1B,The year is 2037. Wi-Fi will be, ubiquitous
meta-llama/Llama-3.2-1B,The year is 2037. washboards is, a
meta-llama/Llama-3.2-1B,The year is 2037. washboards was, released
meta-llama/Llama-3.2-1B,The year is 2037. washboards will be, the
meta-llama/Llama-3.2-1B,The year is 2037. The Knickerbocker Trust Company is, the
meta-llama/Llama-3.2-1B,The year is 2037. The Knickerbocker Trust Company was, formed
meta-llama/Llama-3.2-1B,The year is 2037. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 2037. COVID is, still
meta-llama/Llama-3.2-1B,The year is 2037. COVID was, the
meta-llama/Llama-3.2-1B,The year is 2037. COVID will be, over
meta-llama/Llama-3.2-1B,The year is 2037. the Taj Mahal is, a
meta-llama/Llama-3.2-1B,The year is 2037. the Taj Mahal was, built
meta-llama/Llama-3.2-1B,The year is 2037. the Taj Mahal will be, gone
meta-llama/Llama-3.2-1B,The year is 2037. steam engines is, the
meta-llama/Llama-3.2-1B,The year is 2037. steam engines was, invented
meta-llama/Llama-3.2-1B,The year is 2037. steam engines will be, replaced
meta-llama/Llama-3.2-1B,The year is 2037. websites is, a
meta-llama/Llama-3.2-1B,The year is 2037. websites was, founded
meta-llama/Llama-3.2-1B,The year is 2037. websites will be, accessible
meta-llama/Llama-3.2-1B,The year is 2037. telephones is, a
meta-llama/Llama-3.2-1B,The year is 2037. telephones was, born
meta-llama/Llama-3.2-1B,The year is 2037. telephones will be, a
meta-llama/Llama-3.2-1B,The year is 2037. satellites is, the
meta-llama/Llama-3.2-1B,The year is 2037. satellites was, a
meta-llama/Llama-3.2-1B,The year is 2037. satellites will be, in
meta-llama/Llama-3.2-1B,The year is 2037. social media is, a
meta-llama/Llama-3.2-1B,The year is 2037. social media was, invented
meta-llama/Llama-3.2-1B,The year is 2037. social media will be, the
meta-llama/Llama-3.2-1B,The year is 2037. planes is, the
meta-llama/Llama-3.2-1B,The year is 2037. planes was, once
meta-llama/Llama-3.2-1B,The year is 2037. planes will be, flying
meta-llama/Llama-3.2-1B,The year is 2037. needles is, a
meta-llama/Llama-3.2-1B,The year is 2037. needles was, the
meta-llama/Llama-3.2-1B,The year is 2037. needles will be, used
meta-llama/Llama-3.2-1B,The year is 2037. alcohol is, banned
meta-llama/Llama-3.2-1B,The year is 2037. alcohol was, banned
meta-llama/Llama-3.2-1B,The year is 2037. alcohol will be, legal
meta-llama/Llama-3.2-1B,The year is 2037. video games is, not
meta-llama/Llama-3.2-1B,The year is 2037. video games was, a
meta-llama/Llama-3.2-1B,The year is 2037. video games will be, the
meta-llama/Llama-3.2-1B,The year is 2037. iPhones is, a
meta-llama/Llama-3.2-1B,The year is 2037. iPhones was, the
meta-llama/Llama-3.2-1B,The year is 2037. iPhones will be, commonplace
meta-llama/Llama-3.2-1B,The year is 2037. South Sudan is, on
meta-llama/Llama-3.2-1B,The year is 2037. South Sudan was, a
meta-llama/Llama-3.2-1B,The year is 2037. South Sudan will be, the
meta-llama/Llama-3.2-1B,The year is 2037. USSR is, in
meta-llama/Llama-3.2-1B,The year is 2037. USSR was, a
meta-llama/Llama-3.2-1B,The year is 2037. USSR will be, a
meta-llama/Llama-3.2-1B,The year is 2037. Russia is, on
meta-llama/Llama-3.2-1B,The year is 2037. Russia was, the
meta-llama/Llama-3.2-1B,The year is 2037. Russia will be, the
meta-llama/Llama-3.2-1B,The year is 2037. India is, a
meta-llama/Llama-3.2-1B,The year is 2037. India was, a
meta-llama/Llama-3.2-1B,The year is 2037. India will be, the
meta-llama/Llama-3.2-1B,The year is 2037. influenza is, no
meta-llama/Llama-3.2-1B,The year is 2037. influenza was, erad
meta-llama/Llama-3.2-1B,The year is 2037. influenza will be, erad
meta-llama/Llama-3.2-1B,The year is 2037. organ transplants is, a
meta-llama/Llama-3.2-1B,The year is 2037. organ transplants was, a
meta-llama/Llama-3.2-1B,The year is 2037. organ transplants will be, done
meta-llama/Llama-3.2-1B,The year is 2037. electricity is, available
meta-llama/Llama-3.2-1B,The year is 2037. electricity was, invented
meta-llama/Llama-3.2-1B,The year is 2037. electricity will be, free
meta-llama/Llama-3.2-1B,The year is 2037. Eiffel Tower is, still
meta-llama/Llama-3.2-1B,The year is 2037. Eiffel Tower was, built
meta-llama/Llama-3.2-1B,The year is 2037. Eiffel Tower will be, a
meta-llama/Llama-3.2-1B,The year is 2037. transistors is, a
meta-llama/Llama-3.2-1B,The year is 2037. transistors was, invented
meta-llama/Llama-3.2-1B,The year is 2037. transistors will be, 
meta-llama/Llama-3.2-1B,The year is 2037. Istanbul is, a
meta-llama/Llama-3.2-1B,The year is 2037. Istanbul was, once
meta-llama/Llama-3.2-1B,The year is 2037. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 2037. Constantinople is, a
meta-llama/Llama-3.2-1B,The year is 2037. Constantinople was, the
meta-llama/Llama-3.2-1B,The year is 2037. Constantinople will be, a
meta-llama/Llama-3.2-1B,The year is 2037. trains is, a
meta-llama/Llama-3.2-1B,The year is 2037. trains was, the
meta-llama/Llama-3.2-1B,The year is 2037. trains will be, able
meta-llama/Llama-3.2-1B,The year is 2037. pagers is, a
meta-llama/Llama-3.2-1B,The year is 2037. pagers was, a
meta-llama/Llama-3.2-1B,The year is 2037. pagers will be, replaced
meta-llama/Llama-3.2-1B,The year is 2037. floppy disks is, a
meta-llama/Llama-3.2-1B,The year is 2037. floppy disks was, invented
meta-llama/Llama-3.2-1B,The year is 2037. floppy disks will be, a
meta-llama/Llama-3.2-1B,The year is 2037. telegrams is, the
meta-llama/Llama-3.2-1B,The year is 2037. telegrams was, invented
meta-llama/Llama-3.2-1B,The year is 2037. telegrams will be, delivered
meta-llama/Llama-3.2-1B,The year is 2037. VHS tapes is, a
meta-llama/Llama-3.2-1B,The year is 2037. VHS tapes was, a
meta-llama/Llama-3.2-1B,The year is 2037. VHS tapes will be, replaced
meta-llama/Llama-3.2-1B,The year is 2037. CD racks is, a
meta-llama/Llama-3.2-1B,The year is 2037. CD racks was, a
meta-llama/Llama-3.2-1B,The year is 2037. CD racks will be, obsolete
meta-llama/Llama-3.2-1B,The year is 2037. Zepplins is, a
meta-llama/Llama-3.2-1B,The year is 2037. Zepplins was, the
meta-llama/Llama-3.2-1B,The year is 2037. Zepplins will be, flying
meta-llama/Llama-3.2-1B,The year is 2037. carriages is, the
meta-llama/Llama-3.2-1B,The year is 2037. carriages was, a
meta-llama/Llama-3.2-1B,The year is 2037. carriages will be, replaced
meta-llama/Llama-3.2-1B,The year is 2037. check books is, a
meta-llama/Llama-3.2-1B,The year is 2037. check books was, founded
meta-llama/Llama-3.2-1B,The year is 2037. check books will be, sold
meta-llama/Llama-3.2-1B,The year is 2037. credit cards is, the
meta-llama/Llama-3.2-1B,The year is 2037. credit cards was, a
meta-llama/Llama-3.2-1B,The year is 2037. credit cards will be, issued
meta-llama/Llama-3.2-1B,The year is 2037. milk delivery is, the
meta-llama/Llama-3.2-1B,The year is 2037. milk delivery was, a
meta-llama/Llama-3.2-1B,The year is 2037. milk delivery will be, a
meta-llama/Llama-3.2-1B,The year is 2037. ice boxes is, still
meta-llama/Llama-3.2-1B,The year is 2037. ice boxes was, the
meta-llama/Llama-3.2-1B,The year is 2037. ice boxes will be, delivered
meta-llama/Llama-3.2-1B,The year is 2037. swing dancing is, the
meta-llama/Llama-3.2-1B,The year is 2037. swing dancing was, invented
meta-llama/Llama-3.2-1B,The year is 2037. swing dancing will be, the
meta-llama/Llama-3.2-1B,The year is 2037. Vaudeville Shows is, a
meta-llama/Llama-3.2-1B,The year is 2037. Vaudeville Shows was, a
meta-llama/Llama-3.2-1B,The year is 2037. Vaudeville Shows will be, a
meta-llama/Llama-3.2-1B,The year is 2037. imperialism is, at
meta-llama/Llama-3.2-1B,The year is 2037. imperialism was, defeated
meta-llama/Llama-3.2-1B,The year is 2037. imperialism will be, the
meta-llama/Llama-3.2-1B,The year is 2037. the Olympics is, in
meta-llama/Llama-3.2-1B,The year is 2037. the Olympics was, just
meta-llama/Llama-3.2-1B,The year is 2037. the Olympics will be, held
meta-llama/Llama-3.2-1B,The year is 2040. Wi-Fi is, now
meta-llama/Llama-3.2-1B,The year is 2040. Wi-Fi was, invented
meta-llama/Llama-3.2-1B,The year is 2040. Wi-Fi will be, a
meta-llama/Llama-3.2-1B,The year is 2040. washboards is, a
meta-llama/Llama-3.2-1B,The year is 2040. washboards was, born
meta-llama/Llama-3.2-1B,The year is 2040. washboards will be, replaced
meta-llama/Llama-3.2-1B,The year is 2040. The Knickerbocker Trust Company is, a
meta-llama/Llama-3.2-1B,The year is 2040. The Knickerbocker Trust Company was, founded
meta-llama/Llama-3.2-1B,The year is 2040. The Knickerbocker Trust Company will be, celebrating
meta-llama/Llama-3.2-1B,The year is 2040. COVID is, still
meta-llama/Llama-3.2-1B,The year is 2040. COVID was, a
meta-llama/Llama-3.2-1B,The year is 2040. COVID will be, a
meta-llama/Llama-3.2-1B,The year is 2040. the Taj Mahal is, in
meta-llama/Llama-3.2-1B,The year is 2040. the Taj Mahal was, built
meta-llama/Llama-3.2-1B,The year is 2040. the Taj Mahal will be, 
meta-llama/Llama-3.2-1B,The year is 2040. steam engines is, the
meta-llama/Llama-3.2-1B,The year is 2040. steam engines was, invented
meta-llama/Llama-3.2-1B,The year is 2040. steam engines will be, replaced
meta-llama/Llama-3.2-1B,The year is 2040. websites is, a
meta-llama/Llama-3.2-1B,The year is 2040. websites was, created
meta-llama/Llama-3.2-1B,The year is 2040. websites will be, everywhere
meta-llama/Llama-3.2-1B,The year is 2040. telephones is, a
meta-llama/Llama-3.2-1B,The year is 2040. telephones was, not
meta-llama/Llama-3.2-1B,The year is 2040. telephones will be, obsolete
meta-llama/Llama-3.2-1B,The year is 2040. satellites is, a
meta-llama/Llama-3.2-1B,The year is 2040. satellites was, the
meta-llama/Llama-3.2-1B,The year is 2040. satellites will be, everywhere
meta-llama/Llama-3.2-1B,The year is 2040. social media is, a
meta-llama/Llama-3.2-1B,The year is 2040. social media was, a
meta-llama/Llama-3.2-1B,The year is 2040. social media will be, a
meta-llama/Llama-3.2-1B,The year is 2040. planes is, the
meta-llama/Llama-3.2-1B,The year is 2040. planes was, the
meta-llama/Llama-3.2-1B,The year is 2040. planes will be, able
meta-llama/Llama-3.2-1B,The year is 2040. needles is, a
meta-llama/Llama-3.2-1B,The year is 2040. needles was, a
meta-llama/Llama-3.2-1B,The year is 2040. needles will be, replaced
meta-llama/Llama-3.2-1B,The year is 2040. alcohol is, legal
meta-llama/Llama-3.2-1B,The year is 2040. alcohol was, banned
meta-llama/Llama-3.2-1B,The year is 2040. alcohol will be, legal
meta-llama/Llama-3.2-1B,The year is 2040. video games is, a
meta-llama/Llama-3.2-1B,The year is 2040. video games was, the
meta-llama/Llama-3.2-1B,The year is 2040. video games will be, a
meta-llama/Llama-3.2-1B,The year is 2040. iPhones is, now
meta-llama/Llama-3.2-1B,The year is 2040. iPhones was, the
meta-llama/Llama-3.2-1B,The year is 2040. iPhones will be, the
meta-llama/Llama-3.2-1B,The year is 2040. South Sudan is, in
meta-llama/Llama-3.2-1B,The year is 2040. South Sudan was, born
meta-llama/Llama-3.2-1B,The year is 2040. South Sudan will be, a
meta-llama/Llama-3.2-1B,The year is 2040. USSR is, gone
meta-llama/Llama-3.2-1B,The year is 2040. USSR was, dis
meta-llama/Llama-3.2-1B,The year is 2040. USSR will be, dissolved
meta-llama/Llama-3.2-1B,The year is 2040. Russia is, on
meta-llama/Llama-3.2-1B,The year is 2040. Russia was, the
meta-llama/Llama-3.2-1B,The year is 2040. Russia will be, the
meta-llama/Llama-3.2-1B,The year is 2040. India is, the
meta-llama/Llama-3.2-1B,The year is 2040. India was, a
meta-llama/Llama-3.2-1B,The year is 2040. India will be, a
meta-llama/Llama-3.2-1B,The year is 2040. influenza is, gone
meta-llama/Llama-3.2-1B,The year is 2040. influenza was, erad
meta-llama/Llama-3.2-1B,The year is 2040. influenza will be, erad
meta-llama/Llama-3.2-1B,The year is 2040. organ transplants is, the
meta-llama/Llama-3.2-1B,The year is 2040. organ transplants was, a
meta-llama/Llama-3.2-1B,The year is 2040. organ transplants will be, performed
meta-llama/Llama-3.2-1B,The year is 2040. electricity is, a
meta-llama/Llama-3.2-1B,The year is 2040. electricity was, invented
meta-llama/Llama-3.2-1B,The year is 2040. electricity will be, generated
meta-llama/Llama-3.2-1B,The year is 2040. Eiffel Tower is, the
meta-llama/Llama-3.2-1B,The year is 2040. Eiffel Tower was, built
meta-llama/Llama-3.2-1B,The year is 2040. Eiffel Tower will be, a
meta-llama/Llama-3.2-1B,The year is 2040. transistors is, the
meta-llama/Llama-3.2-1B,The year is 2040. transistors was, invented
meta-llama/Llama-3.2-1B,The year is 2040. transistors will be, the
meta-llama/Llama-3.2-1B,The year is 2040. Istanbul is, a
meta-llama/Llama-3.2-1B,The year is 2040. Istanbul was, the
meta-llama/Llama-3.2-1B,The year is 2040. Istanbul will be, the
meta-llama/Llama-3.2-1B,The year is 2040. Constantinople is, a
meta-llama/Llama-3.2-1B,The year is 2040. Constantinople was, the
meta-llama/Llama-3.2-1B,The year is 2040. Constantinople will be, the
meta-llama/Llama-3.2-1B,The year is 2040. trains is, a
meta-llama/Llama-3.2-1B,The year is 2040. trains was, released
meta-llama/Llama-3.2-1B,The year is 2040. trains will be, the
meta-llama/Llama-3.2-1B,The year is 2040. pagers is, dead
meta-llama/Llama-3.2-1B,The year is 2040. pagers was, the
meta-llama/Llama-3.2-1B,The year is 2040. pagers will be, replaced
meta-llama/Llama-3.2-1B,The year is 2040. floppy disks is, dead
meta-llama/Llama-3.2-1B,The year is 2040. floppy disks was, a
meta-llama/Llama-3.2-1B,The year is 2040. floppy disks will be, extinct
meta-llama/Llama-3.2-1B,The year is 2040. telegrams is, the
meta-llama/Llama-3.2-1B,The year is 2040. telegrams was, the
meta-llama/Llama-3.2-1B,The year is 2040. telegrams will be, delivered
meta-llama/Llama-3.2-1B,The year is 2040. VHS tapes is, the
meta-llama/Llama-3.2-1B,The year is 2040. VHS tapes was, invented
meta-llama/Llama-3.2-1B,The year is 2040. VHS tapes will be, a
meta-llama/Llama-3.2-1B,The year is 2040. CD racks is, a
meta-llama/Llama-3.2-1B,The year is 2040. CD racks was, a
meta-llama/Llama-3.2-1B,The year is 2040. CD racks will be, replaced
meta-llama/Llama-3.2-1B,The year is 2040. Zepplins is, a
